centro	actividad	quien	importe	date
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN CASA DE JUVENTUD Y PIEE LOTE 4 VALDEFIERRO. JULIO 2016	SERVISAR-SERVICIOS-SOCIALES-SL	5589.64	05/10/16
SERVICIO DE JUVENTUD	EJECUCION PROYECTO GESTION Y ANIMACION DE LA CASA DE JUVENTUD DE GARRAPINILLOS-NOVIEMBRE 2016	TRAZGO-SERVICIOS-SOCIALES-SL	5589.3	08/03/17
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER DEL 1 AL 31 DE DICIEMBRE	ALBADA-SCL	5588.94	31/01/17
CMSS ACTUR	PRESTACION DEL SERVICIO C.M.T.L. OS MESACHES MAYO 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5585.55	27/07/16
CMSS ACTUR	CMTL SIN MUGAS.EXENCION DE IVA EN VIRTUD DEL ARTICULO 20.1.12 DE LA LEY 37/1992 DE 28 DE DICIEMBRE	ASOC-MANCALA-PARA-LA-INSERCION-S	5570.33	27/07/16
CMSS OLIVER-VALDEFIERRO-MIRALBUENO	PROGRAMA DE EDUCACION DE CALLE OLIVER. DESARROLLO DE ACTIVIDAD DEL MES DE NOVIEMBRE 2016.	ADUNARE-FUNDACION-SC	5568.88	17/01/17
SERVICIO DE INSTALACIONES DEPORTIVAS	CONTRATOS MENORES ( SUMINISTRO DE DOS DEPOSITOS ACUMULADORES DE ACS PARA EL CDM CASETAS Y CDM ALMOZARA)	SUMINISTROS DE CALEFACCIÓN ARAGÓN SL	5566	29/07/16
CMSS RURALES	GESTION CENTRO MUNICIPAL DE TIEMPO LIBRE LA CIGUE/A MES FEBRERO	ASOC-EDUCATIVA-TIEMPO-LIBRE-CIGU	5560.34	18/04/16
S. SOCIALES COMUNITARIOS	TARJETAS SOLIDARIAS REDISTRIBUYE NOVIEMBRE	SUPERMERCADOS PICABO SLU  (EROSKI)	5557.5	20/01/17
CMSS OLIVER-VALDEFIERRO-MIRALBUENO	PROGRAMA DE EDUCACION DE CALLE DE VALDEFIERRO. DESARROLLO DE ACTIVIDAD DEL MES DE NOVIEMBRE 2016.	ADUNARE-FUNDACION-SC	5556.54	17/01/17
UNIDAD DE MANTENIMIENTO ORGANIZATIVO	CONSUMIBLES DE INFORMATICA	SOLITIUM S.L.	5554.42	06/04/16
CMSS RURALES	GESTION CENTRO MUNICIPAL MES DE ABRIL	ASOC-EDUCATIVA-TIEMPO-LIBRE-CIGU	5552.65	13/06/16
CASA DE AMPARO	ACTUALIZACION IPC	ARAMARK-SERV-CATERING-SL	5535	07/06/16
S. SOCIALES COMUNITARIOS	RO SEGURIDAD MORLANES NOVIEMBRE	SECURITAS-SEGURIDAD-ESPAÑA-SA	5529.16	06/04/17
S. SOCIALES COMUNITARIOS	RO SEGURIDAD CASA MORLANES MAYO	SECURITAS-SEGURIDAD-ESPAÑA-SA	5529.16	26/08/16
S. SOCIALES COMUNITARIOS	RO SEGURIDAD CASA MORLANES JULIO	SECURITAS-SEGURIDAD-ESPAÑA-SA	5529.16	20/10/16
S. SOCIALES COMUNITARIOS	RO SEGURIDAD CASA MORLANES ABRIL	SECURITAS-SEGURIDAD-ESPAÑA-SA	5529.16	29/07/16
S. SOCIALES COMUNITARIOS	RO SEGURIDAD CASA MORLANES FEBRERO	SECURITAS-SEGURIDAD-ESPAÑA-SA	5529.16	23/06/16
S. SOCIALES COMUNITARIOS	RO SEGURIDAD CASA MORLANES MARZO	SECURITAS-SEGURIDAD-ESPAÑA-SA	5529.16	23/06/16
CMSS OLIVER-VALDEFIERRO-MIRALBUENO	PROGRAMA DE EDUCACION DE CALLE DE VALDEFIERRO. DESARROLLO DE ACTIVIDAD DE MES DE JULIO.	ADUNARE-FUNDACION-SC	5522.4	17/10/16
CMSS LAS FUENTES	EJECUCION PROYECTO EDUCATIVO DE LUDOTECA ESCONDECUCAS-FEBRERO 2016	TRAZGO-SERVICIOS-SOCIALES-SL	5519.73	05/04/16
CMSS OLIVER-VALDEFIERRO-MIRALBUENO	PROGRAMA DE EDUCACION DE CALLE DE VALDEFIERRO. DESARROLLO DE ACTIVIDAD DEL MES DE SEPTIEMBRE.	ADUNARE-FUNDACION-SC	5519.53	23/12/16
DISTRITO RURAL COORDINADOR	PIMED 2015 ALCALDÍAS SAN JUAN M. Y PEÑAFLOR	JOAQUIN FERNANDEZ SOLA	5519.46	27/07/16
SERVICIO DE PROYECTOS DE ARQUITECTURA	Certificación de obra nº 8-final: TOR CEM PABELLON ORIENTAL REHABILITACION  [11-16] REM 2237	DAMARIM-SL	5517.84	14/04/16
CMSS LAS FUENTES	EJECUCION PROYECTO EDUCATIVO DE LUDOTECA ESCONDECUCAS-ENERO 2016	TRAZGO-SERVICIOS-SOCIALES-SL	5515.38	05/04/16
CMSS OLIVER-VALDEFIERRO-MIRALBUENO	PROGRAMA DE EDUCACION DE CALLE OLIVER. DESARROLLO DE ACTIVIDAD MES DE JULIO.	ADUNARE-FUNDACION-SC	5513.79	17/10/16
CMSS LAS FUENTES	EJECUCION PROYECTO EDUCATIVO DE LUDOTECA ESCONDECUCAS-JULIO 2016	TRAZGO-SERVICIOS-SOCIALES-SL	5512.49	26/08/16
DEPARTAMENTO DE HACIENDA Y ECONOMIA	GASTOS RECAUDACIÓN T.P.V. FEBRERO	SANTANDER-ELAVON-MERC-SERV-SL	5511.35	31/03/16
CMSS RURALES	GESTION CENTRO MUNICIPAL DE TIEMPO LIBRE LA CIGUE/A MES JULIO	ASOC-EDUCATIVA-TIEMPO-LIBRE-CIGU	5508.75	26/08/16
CMSS OLIVER-VALDEFIERRO-MIRALBUENO	PROGRAMA DE EDUCACION DE CALLE OLIVER. DESARROLLO DE ACTIVIDAD MES DE SEPTIEMBRE.	ADUNARE-FUNDACION-SC	5506.36	23/12/16
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO PERIODICO LOTE 2 NOVIEMBRE 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	12/04/17
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO PERIODICO ASCENSORES LOTE 2 JULIO 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	04/11/16
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO DIVERSOS APARATOS LOTE 2 AGOSTO 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	08/11/16
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO PERIODICO LOTE 2 MES JUNIO	THYSSENKRUPP-ELEVADORES-SL	5502.5	22/08/16
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO DIVERSOS APARATOS LOTE 2 FEBRERO 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	23/06/16
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENO DIVERSOS APARATOS LOTE 2 MES ABRIL 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	23/06/16
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO VARIOS APARATOS LOTE 2 MAYO 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	22/06/16
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO DIVERSOS APARATOS LOTE 2 MARZO 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	23/06/16
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO DIVERSOS APARATOS LOTE 2 SEPTIEMBRE 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	12/04/17
EQUIPAMIENTOS INSTALACIONES	MANTENIMIENTO LOTE 2 OCTUBRE 2016	THYSSENKRUPP-ELEVADORES-SL	5502.5	12/04/17
CMSS SAN JOSÉ	CMTL SAN JOSE - PANDORA MARZO 2016	ASOC-TIEMPO-LIBRE-PANDORA	5494.59	17/05/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	DICIEMBRE 2015. ADQUIS.CARBURANTES Y LUBRIC.VEHÍCULOS.Factura Electrónica	SOLRED-SA	5475.83	28/04/16
CMSS RURALES	GESTION CENTRO MUNICIPAL DE TIEMPO LIBRE LA CIGUE/A MES MAYO	ASOC-EDUCATIVA-TIEMPO-LIBRE-CIGU	5468.66	18/07/16
S. SOCIALES COMUNITARIOS	TARJETAS SOLIDARIAS REDISTRIBUYE FEBRERO	SUPERMERCADOS PICABO SLU  (EROSKI)	5462.5	17/05/16
UNIDAD DE MANTENIMIENTO ORGANIZATIVO	SUMINISTRO MATERIAL DE OFICINA	EL-CORTE-INGLES-SA	5461.4	30/12/16
CMSS SAN JOSÉ	CMTL SAN JOSE - PANDORA OCTUBRE 2016. EXENCION DE IVA SEGUN ARTICULO 20.TRES DE LA LEY 37/1992Y ACUERDO AGECIA TRIBUTARIA DE FECHA 13/3/1996	ASOC-TIEMPO-LIBRE-PANDORA	5456.27	15/12/16
CASA DE AMPARO	CONCTRATO COCINA Y COMEDOR SOCIAL CASA AMPARO	ARAMARK-SERV-CATERING-SL	5454.21	28/04/16
CMSS SAN JOSÉ	CMTL SAN JOSE - PANDORA ABRIL 2016	ASOC-TIEMPO-LIBRE-PANDORA	5451.53	13/06/16
SERVICIO DE PROYECTOS DE ARQUITECTURA	Certificación obra 7.Final  DLC C MAYORES TERMINILLO DISTRIBUCION INT [14-16] REM78	MONTAJES-INDUSTRIALES-ALVAREZ-SA	5443.79	08/07/16
EQUIPAMIENTOS INSTALACIONES	mantenimiento lote 2 enero 2016	THYSSENKRUPP-ELEVADORES-SL	5439.63	07/06/16
OFICINA TECNICA DEL MAYOR	CC.MAYORES ALQUILER EQUIPO  INFORMATICA	RANDOM-CT-INFORMATICA-SA	5426.85	16/01/17
OFICINA TECNICA DEL MAYOR	ALQUILER EQUIPOS INFORMATICOS CC.MAYORES	RANDOM-CT-INFORMATICA-SA	5426.85	25/07/16
OFICINA TECNICA DEL MAYOR	CC MAYORES ALQUILER EQUIPO INFORMATICA	RANDOM-CT-INFORMATICA-SA	5426.85	16/01/17
DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	TRANSPORTE TURISTICO COLECTIVO PARA ACCEDER  AL GALACHO DE JUSLIBOL	UTE EL CARRIZAL	5421.72	17/05/16
CMSS RURALES	GESTION CENTRO MUNICIPAL DE TIEMPO LIBRE LA CIGUE/A MES ENERO	ASOC-EDUCATIVA-TIEMPO-LIBRE-CIGU	5419.57	23/03/16
SERVICIO DE REDES Y SISTEMAS	Contrato Menor Servicios de Actualizacion Plataforma Alfresco 5   Factura Electrónica: 079	KEENSOFTWARE S.L.	5414.75	16/01/17
CMSS SAN JOSÉ	CMTL SAN JOSE - PANDORA   ENERO 2016	ASOC-TIEMPO-LIBRE-PANDORA	5398.06	05/04/16
SERVICIO DE GESTIÓN TRIBUTARIA	DIGITALIZACION Y MANTENIMIENTO DE ARCHIVOS DEL SERVICIO DE GESTION TRIBUTARIA. Factura Electrónica: 2016015	MULTITEC-SA	5394.05	03/05/16
CASA DE AMPARO	CONTRATO COCINA Y COMEDOR SOCIAL CASA AMPARO	ARAMARK-SERV-CATERING-SL	5389.77	08/07/16
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER DEL 1 AL 30 DE ABRIL	ALBADA-SCL	5388.26	02/06/16
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER DEL 1 AL 30 DE SEPTIEMBRE	ALBADA-SCL	5388.26	19/12/16
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER DEL 1 AL 31 DE AGOSTO	ALBADA-SCL	5388.26	20/10/16
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER DEL 1 AL 31 DE JULIO -  expte. 1125591/09	ALBADA-SCL	5388.26	30/08/16
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER DEL 1 AL 31 DE MAYO	ALBADA-SCL	5388.26	13/07/16
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER DEL 1 AL 30 DE JUNIO	ALBADA-SCL	5388.26	28/07/16
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER: ENERO	ALBADA-SCL	5388.26	07/06/16
SERVICIO DE IGUALDAD	SERVICIOS REALIZADOS EN LA CASA DE LA MUJER: FEBRERO	ALBADA-SCL	5388.26	07/06/16
SERVICIO DE IGUALDAD	MARZO- SERVICIOS REALIZADOS EN LA CASA DE LA MUJER	ALBADA-SCL	5388.26	07/06/16
EQUIPAMIENTOS INSTALACIONES	ABONO FACTURA ELDU-ARAGON S.A. INSPECCION PRIMER TRIMESTRE 2016 CENTROS DE TRANSFORMACION.	ELDU-ARAGON-SA	5384.17	12/08/16
CMSS RURALES	GESTION CENTRO MUNICIPAL DE TIEMPO LIBRE LA CIGUE/A MES DICIEMBRE	ASOC-EDUCATIVA-TIEMPO-LIBRE-CIGU	5373.58	30/01/17
CMSS RURALES	GESTION CENTRO MUNICIPAL DE TIEMPO LIBRE LA CIGUE/A AGOSTO	ASOC-EDUCATIVA-TIEMPO-LIBRE-CIGU	5373.58	28/10/16
DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	CONSUMOS agua 1º SEMESTRE 2016 Convenio Entidad Urbanistica Puerto Venecia-Ayuntamiento de Zaragoza	ENTIDAD-URB-CONS-P-VENECIA	5371.96	31/10/16
SERVICIO DE TRAMITACIÓN DE ASUNTOS JUDICIALES	MINUTA HONORARIOS DEFENSA LEGAL EXPT REFORMA 291/20110JUZG MENORES 2 POL L.1823	M-CARMEN CIFUENTES CORTES	5360.3	17/06/16
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN LOTE 18 CASA DE JUVENTUD LA CARTUJA BAJA.  JULIO 2016	ASOC-VECINOS-J-ZAPORTA	5355.04	17/10/16
CMSS ACTUR	PRESTACION DEL SERVICIO EDUCACION DE CALLE ACTUR OCTUBRE 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	17/01/17
CMSS ACTUR	PRESTACION DEL SERVICIO EDUCACION DE CALLE-ACTUR SEPTIEMBRE 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	23/12/16
CMSS ACTUR	PRESTACION DEL SERVICIO EDUCACION DE CALLE-ACTUR MAYO	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	12/08/16
CMSS ACTUR	PRESTACION DEL SERVICIO EDUCACION DE CALLE-ACTUR JUNIO 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	05/10/16
CMSS ACTUR	PRESTACION DEL SERVICIO DE ABRIL DE EDUCACION DE CALLE-ACTUR	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	13/07/16
CMSS ACTUR	PRESTACION DEL SERVICIO EDUCACION DE CALLE ACTUR FEBRERO 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	07/06/16
CMSS ACTUR	PRESTACION DEL SERVICIO EDUCACION DE CALLE-ACTUR MARZO 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	10/06/16
CMSS ACTUR	PRESTACION DEL SERVICIO EDUCACION DE CALLE-ACTUR ENERO 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	21/04/16
CMSS ACTUR	GESTION Y DESARROLLO DEL PROYECTO EDUCACION DE CALLE-ACTUR DICIEMBRE 2015	ASOC-OS-MESACHES-DE-ZARAGOZA	5344.19	21/04/16
SERVICIO TÉCNICO DE INFRAESTRUCTURAS	COLISION EN CALLE CONDE DE ARANDA, 2-4(Z2-022-010).REFERENCIA AZ: 2016/0829EXPEDIENTE AZ: 0211687/16	UTE ALUMBRADO ZARAGOZA	5338.62	02/12/16
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN CASA DE JUVENTUD Y PIEE LOTE 23 SAN GREGORIO. NOVIEMBRE-16	PRIDES- COOPERATIVA	5327.91	08/03/17
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN CASA DE JUVENTUD Y PIEE LOTE 19 JUSLIBOL. ENERO	PRIDES- COOPERATIVA	5327.53	12/04/16
DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	DOS BARANDILLAS DE SEGURIDAD EN LAS UNIDADES DE CONTROL ATMOSFÉRICO	SISTEMAS-TECNOLOGICOS-AVANZADOS-	5324	23/01/17
OFICINA TECNICA DEL MAYOR	ALQUILER Y MANTENIMIENTO EQUIPOS INFORMATICOS	RANDOM-CT-INFORMATICA-SA	5321.98	28/01/16
SERVICIO DE JUVENTUD	PROYECTO CASA DE JUVENTUD LAS FUENTES  EN JULIO 2016. ACTIVIDAD EXENTA DE I.V.A. SEGUN ARTICULO 20.3 DE LA LEY 37/1992, CONCESION DE FECHA 13 DE DICIEMBRE DE 1996	FUNDACION-EL-TRANVIA	5321.05	26/08/16
SERVICIO DE JUVENTUD	PROYECTO DE INTEGRACION DE ESPACIOS ESCOLARES EN CENTROS DE EDUCACION ESPECIAL, CURSO 2015-2016, MES DE MARZO DE 2016	KAIROS SDAD COOP DE INICIATIVA S	5318.57	07/06/16
CMSS ACTUR	CMTL SIN MUGAS EXENCION DE IVA EN VIRTUD DEL ARTICULO 20.1.12 DE LA LEY 37/1992 DE 28 DE DICIEMBRE	ASOC-MANCALA-PARA-LA-INSERCION-S	5313.38	28/10/16
CMSS SAN JOSÉ	CMTL SAN JOSE - PANDORA MAYO 2016	ASOC-TIEMPO-LIBRE-PANDORA	5310.2	04/07/16
DIRECCIÓN DE COMUNICACIÓN Y PRENSA	DOSSIERES DIARIOS DE PRENSA, RADIO Y TELEVISION- Enero 2016	ARAGON-DIGITAL-SL	5298.02	26/04/16
DIRECCIÓN DE COMUNICACIÓN Y PRENSA	DOSSIERES DIARIOS DE PRENSA, RADIO Y TELEVISION. MES DE ABRIL DE 2016	ARAGON-DIGITAL-SL	5298.02	13/07/16
DIRECCIÓN DE COMUNICACIÓN Y PRENSA	DOSSIERES DE PRENSA, RADIO Y TELEVISION.MES DE FEBRERO DE 2016	ARAGON-DIGITAL-SL	5298.02	19/05/16
DIRECCIÓN DE COMUNICACIÓN Y PRENSA	DOSSIERES DIARIOS DE PRENSA, RADIO Y TELEVISION. MES DE MARZO DE 2016	ARAGON-DIGITAL-SL	5298.02	10/06/16
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN CASA DE JUVENTUD Y PIEE LOTE 23 SAN GREGORIO. OCTUBRE-16	PRIDES- COOPERATIVA	5290.19	17/01/17
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	CURSO APERTURA PUERTAS SEGURIDAD GALLEGA NOSA TERRA, S.A.	SEGURIDAD GALLEGA NOSA TERRA, S.A.	5280	21/06/16
CMSS ACTUR	PRESTACION DEL SERVICIO EDUCACION DE CALLE.ACTUR JULIO 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5272.19	17/10/16
CMSS ACTUR	PRESTACION DEL SERVICIO DE EDUCACION DE CALLE ACTUR AGOSTO 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5272.19	08/11/16
S. SOCIALES COMUNITARIOS	RO SEGURIDAD CASA MORLANES OCTUBRE	SECURITAS-SEGURIDAD-ESPAÑA-SA	5265.86	20/01/17
S. SOCIALES COMUNITARIOS	RO SERVICIO PRESTADO CASA MORLANES DICIEMBRE	SECURITAS-SEGURIDAD-ESPAÑA-SA	5265.86	19/05/16
SERVICIO DE JUVENTUD	PROYECTO INTEGRACION DE ESPACIOS ESCOLARES EN CENTROS DE EDUCACION ESPECIAL, CURSO 2016-2017, MES DE OCTUBRE DE 2016	KAIROS SDAD COOP DE INICIATIVA S	5257.07	23/12/16
EQUIPAMIENTOS INSTALACIONES	SUMINISTROS ELECTRICIDAD	GAS-NATURAL-COMERCIALIZADORA-SA	5243.44	29/03/16
CASA DE AMPARO	CONTRATO COCINA Y COMEDOR SOCIAL CASA AMPARO	ARAMARK-SERV-CATERING-SL	5235.99	05/05/16
CASA DE AMPARO	CONTRATO COCINA Y COMEDOR SOCIAL CASA AMPARO	ARAMARK-SERV-CATERING-SL	5227.7	01/06/16
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN CASA DE JUVENTUD Y PIEE LOTE 5 ACTUR . AGOSTO-16	PRIDES- COOPERATIVA	5220.75	08/11/16
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN CASA DE JUVENTUD Y PIEE LOTE 19 JUSLIBOL. NOVIEMBRE 2016	PRIDES- COOPERATIVA	5205.63	08/03/17
UNIDAD DE MANTENIMIENTO ORGANIZATIVO	SUMINISTRO PAPEL	EL-CORTE-INGLES-SA	5195.44	26/04/16
SERVICIO DE IGUALDAD	C.MENOR_REPATRIACIÓN VÍCTIMA VIOLENCIA GÉNERO - Factura Electrónica: 370	MEMORA SERVICIOS FUNERARIOS INTERNACIONALES, S.L.	5190	31/01/17
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN LOTE 9 CASA DE JUVENTUD Y PIEE ALMOZARA.  AGOSTO	SERVISAR-SERVICIOS-SOCIALES-SL	5189.44	09/11/16
SERVICIO DE REDES Y SISTEMAS	MONITORIZACION EXTENDIDA DE LAS INFRAESTRUCTURAS TIC DEL AYUNTAMIENTO DE ZARAGOZA. PERIODO: OCTUBRE, NOVIEMBRE Y DICIEMBRE 2016	NOLOGIN-CONSULTING-SL	5187.45	14/12/16
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN  LOTE 8 CASA DE JUVENTUD Y PIEE  DELICIAS. AGOSTO 2016	SERVISAR-SERVICIOS-SOCIALES-SL	5169.81	09/11/16
EQUIPAMIENTOS INSTALACIONES	SUMINISTROS ELECTRICIDAD	ENDESA-ENERGIA-XXI-SL	5165.26	05/08/16
CMSS SAN JOSÉ	CMTL SAN JOSE - PANDORA JUNIO 2016.EXENCION DE IVA SEGUN ARTICULO 20.TRES DE LA LEY 37/1992 Y ACUERDO AGECIA TRIBUTARIA DE FECHA 13/3/1996	ASOC-TIEMPO-LIBRE-PANDORA	5163.11	16/08/16
CMSS ACTUR	PRESTACION DEL SERVICIO C.M.T.L. OS MESACHES MARZO 2016	ASOC-OS-MESACHES-DE-ZARAGOZA	5149.28	04/05/16
SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	50% CERTIFICACIÓN 34 SERVICIOS CONTADORES 01/07/16-31/08/16	AQUARA-SAU	5140.69	20/12/16
CMSS ACTUR	CMTL SIN MUGAS OCTUBRE EXENCION IVA EN VIRTUD DEL ART.20.1. DE LA LEY 37/1992 DE 28 DE DICIEMBRE	FUNDACION PRIVADA MARIA AUXILIADORA	5139.65	30/12/16
SERVICIO DE JUVENTUD	EJECUCION PROYECTO GESTION Y ANIMACION DE LA CASA DE JUVENTUD DE GARRAPINILLOS-JULIO 2016	TRAZGO-SERVICIOS-SOCIALES-SL	5135.35	05/10/16
SERVICIO DE JUVENTUD	SERVICIO DE ANIMACION Y GESTION DE LA CASA DE JUVENTUD MOVERA. MAYO 2.016.ACTIVIDAD EXENTA DEL IMPUESTO SOBRE EL VALOR A/ADIDO, SEGUN LO DISPUESTO EN EL ART. 20, APARTADO 1, NUMEROS 8 Y 9 DE LA LEY 37/92 DE 28 DE DICIEMBRE.	ASOC-CULT-COFISA	5135.14	04/07/16
CMSS ACTUR	CMTL SIN MUGAS DICIEMBRE EXENCION IVA EN VIRTUD DEL ART.20.1 DE LA LEY 37/1992 DE 28 DE DICIEMBRE	FUNDACION PRIVADA MARIA AUXILIADORA	5133.8	30/01/17
DEPARTAMENTO DE HACIENDA Y ECONOMIA	GASTOS RECAUDACIÓN T.P.V. MARZO	SANTANDER-ELAVON-MERC-SERV-SL	5130.11	27/04/16
DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	CAMPAÑA COMUNICACION PARA EL CENTRO DE DOCUMENTACION DEL AGUA Y MEDIO AMBIENTE	GRUPO VAITON,-SC	5126.39	31/01/17
CMSS SAN JOSÉ	CMTL SAN JOSE - PANDORA NOVIEMBRE 2016. EXENCION DE IVA SEGUN ARTICULO 20.TRES DE LA LEY37/1992Y ACUERDO AGECIA TRIBUTARIA DE FECHA 13/3/1996	ASOC-TIEMPO-LIBRE-PANDORA	5124.74	29/12/16
CMSS SAN PABLO	EJECUCION DEL PROGRAMA EDUCACION DE CALLE EN EL CASCO HISTORICO, MES DE OCTUBRE	FUNDACION-FEDERICO-OZANAM	5123.08	17/01/17
SERVICIO DE JUVENTUD	PROYECTO INTEGRACION DE ESPACIOS ESCOLARES EN CENTROS DE EDUCACION ESPECIAL, CURSO 2016-2017, MES DE SEPTIEMBRE DE 2016	KAIROS SDAD COOP DE INICIATIVA S	5116.55	23/12/16
EQUIPAMIENTOS INSTALACIONES	REPARACIONES ABRIL 2016 CUARTEL CENTRAL POLICIA LOCAL	IMESA	5106.58	17/08/16
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN LOTE 18 CASA DE JUVENTUD LA CARTUJA BAJA.  JULIO 2016	ASOC-VECINOS-J-ZAPORTA	5104.01	09/11/16
EQUIPAMIENTOS INSTALACIONES	CERTIF.Nº 4 CORRESPONDIENTE A OCTUBRE, NOVIEMBRE Y DICIEMBRE DE 2016 PARA  ASISTENCIA A LOS TRABAJOS DE LEGALIZACION DE SUMINISTROS DE ENERGIA TEMPORALES Y MANTENIMIENTO DE LOS SUMINISTROS ELECTRICOS EN EDIFICIOS SIN USO Y EQUIPAMIENTOS AUXILIARES.	IMESA	5103.13	13/01/17
CMSS LA JOTA	REALIZACION DE PROYECTO EDUCATIVO DE TIEMPO LIBRE PARA INFANCIA DEL BARRIO JESUS, DESDE ATL ZASCANDIL.	ASOC-ZASCANDIL	5102.61	16/08/16
CMSS LA JOTA	REALIZACION DE PROYECTO EDUCATIVO PARA INFANCIA DE BARRIO DE JESUS DESDE ATL. ZASCANDIL	ASOC-ZASCANDIL	5102.3	05/04/16
SERVICIO DE JUVENTUD	SERV. ANIMACIÓN Y GESTIÓN CASA DE JUVENTUD Y PIEE LOTE 12 TORRERO. AGOSTO-16	SERVISAR-SERVICIOS-SOCIALES-SL	5098.21	09/11/16
CMSS SAN PABLO	EJECUCION DEL PROGRAMA EDUCACION DE CALLE EN EL CASCO HISTORICO, MES DE FEBRERO	FUNDACION-FEDERICO-OZANAM	5097.89	07/06/16
SERVICIO DE TRAMITACIÓN DE ASUNTOS JUDICIALES	MINUTAS HONORARIOS DEFENSA POLICIA 1049 Y1911  PROC ABREV27/2015 JUZG. INSTRUC. CINCOO	FCO-JAVIER NOTIVOLI ESCALONILLA	5094.1	24/02/17
SERVICIO DE JUVENTUD	EJECUCION PROYECTO GESTION Y ANIMACION DE LA CASA DE JUVENTUD DE SAN JUAN DE MOZARRIFAR-NOVIEMBRE 2016	TRAZGO-SERVICIOS-SOCIALES-SL	5093.74	08/03/17
DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	TRABAJOS REALIZADOS ASISTENCIA TECNICA A DINAMIZACION Y PARTICIPACION PROYECTO CAMINO ESCOLAR	ASOCIACIÓN ÁGORA	5087.04	11/01/17
DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	ASISTENCIA TECNICA DINAMIZACION Y PARTICIPACION PROYECTO CAMINO ESCOLAR SEPTIEMBRE Y OCTUBRE 2016	ASOCIACIÓN ÁGORA	5087.04	24/11/16
